,temp,pressure,humidity,rain_1h,play
2075,273.0,1012.0,93.0,0.0,1.0
2076,274.0,1012.0,100.0,0.0,0.0
2079,274.0,1012.0,100.0,0.0,0.0
2080,274.0,1013.0,93.0,0.0,0.0
2082,274.0,1013.0,93.0,0.0,1.0
2083,273.0,1013.0,93.0,0.0,1.0
2086,272.0,1015.0,86.0,0.0,1.0
2088,271.0,1015.0,86.0,0.0,1.0
2092,269.0,1017.0,73.0,0.0,1.0
2094,269.0,1017.0,79.0,0.0,1.0
2096,269.0,1018.0,73.0,0.0,1.0
2098,269.0,1017.0,73.0,0.0,1.0
2099,269.0,1016.0,79.0,0.0,1.0
2101,267.0,1017.0,79.0,0.0,1.0
2102,267.0,1018.0,73.0,0.0,1.0
2107,266.0,1017.0,73.0,0.0,1.0
2108,266.0,1017.0,73.0,0.0,1.0
2112,267.0,1013.0,85.0,0.0,1.0
2113,267.0,1012.0,92.0,0.0,1.0
2114,268.0,1012.0,92.0,0.0,1.0
2115,269.0,1012.0,86.0,0.0,1.0
2117,270.0,1013.0,86.0,0.0,1.0
2121,271.0,1019.0,68.0,0.0,1.0
2122,270.0,1020.0,68.0,0.0,1.0
2123,270.0,1021.0,63.0,0.0,1.0
2126,268.0,1025.0,73.0,0.0,1.0
2127,268.0,1026.0,73.0,0.0,1.0
2128,268.0,1027.0,68.0,0.0,1.0
2129,267.0,1028.0,73.0,0.0,1.0
2133,262.0,1031.0,85.0,0.0,1.0
2136,262.0,1031.0,85.0,0.0,1.0
2137,260.0,1031.0,92.0,0.0,1.0
2139,260.0,1031.0,85.0,0.0,1.0
2140,261.0,1030.0,85.0,0.0,1.0
2142,263.0,1030.0,85.0,0.0,0.0
2143,264.0,1030.0,78.0,0.0,0.0
2150,268.0,1026.0,73.0,0.0,0.0
2151,267.0,1025.0,73.0,0.0,0.0
2153,267.0,1024.0,73.0,0.0,0.0
2166,264.0,1021.0,85.0,0.0,0.0
2174,270.0,1019.0,79.0,0.0,0.0
2175,270.0,1019.0,79.0,0.0,0.0
2177,270.0,1018.0,86.0,0.0,0.0
2179,270.0,1017.0,86.0,0.0,0.0
2181,271.0,1015.0,86.0,0.0,0.0
2182,271.0,1014.0,86.0,0.0,0.0
2183,271.0,1013.0,86.0,0.0,1.0
2184,271.0,1011.0,92.0,0.0,1.0
2185,272.0,1011.0,92.0,0.0,1.0
2187,273.0,1009.0,100.0,0.0,1.0
2191,275.0,1004.0,93.0,105.0,0.0
2197,278.0,1000.0,80.0,5.0,0.0
2199,278.0,999.0,80.0,0.0,1.0
2201,278.0,998.0,80.0,0.0,1.0
2207,278.0,999.0,80.0,0.0,1.0
2211,276.0,998.0,86.0,0.0,1.0
2213,276.0,997.0,86.0,0.0,1.0
2216,277.0,995.0,93.0,12.0,0.0
2217,277.0,993.0,86.0,2.0,0.0
2219,277.0,990.0,93.0,85.0,0.0
2220,277.0,988.0,100.0,73.0,0.0
2221,278.0,988.0,100.0,17.0,0.0
2223,279.0,987.0,87.0,0.0,1.0
2226,279.0,986.0,87.0,0.0,1.0
2230,279.0,985.0,86.0,2.0,0.0
2236,279.0,985.0,86.0,24.0,0.0
2239,274.0,993.0,93.0,5.0,0.0
2241,273.0,997.0,86.0,0.0,1.0
2243,272.0,1001.0,80.0,0.0,1.0
2244,272.0,1004.0,74.0,0.0,1.0
2251,269.0,1014.0,73.0,0.0,1.0
2252,270.0,1014.0,73.0,0.0,1.0
2253,270.0,1014.0,73.0,0.0,1.0
2259,270.0,1013.0,86.0,0.0,1.0
2268,275.0,1007.0,86.0,0.0,0.0
2269,275.0,1006.0,86.0,0.0,0.0
2273,275.0,1000.0,86.0,37.0,0.0
2274,276.0,999.0,93.0,67.0,0.0
2275,276.0,999.0,100.0,89.0,0.0
2277,277.0,997.0,86.0,5.0,0.0
2278,277.0,997.0,86.0,62.0,0.0
2279,277.0,997.0,86.0,73.0,0.0
2288,276.0,1003.0,86.0,12.0,0.0
2291,275.0,1005.0,93.0,13.0,0.0
2293,274.0,1008.0,93.0,0.0,1.0
2294,274.0,1009.0,93.0,0.0,1.0
2299,273.0,1006.0,92.0,0.0,0.0
2302,273.0,1001.0,92.0,0.0,1.0
2303,273.0,999.0,92.0,0.0,1.0
2304,273.0,998.0,92.0,0.0,1.0
2307,273.0,992.0,100.0,0.0,1.0
2309,273.0,993.0,100.0,0.0,1.0
2310,273.0,994.0,100.0,0.0,1.0
2316,273.0,1005.0,92.0,0.0,1.0
2321,272.0,1011.0,92.0,0.0,1.0
2322,271.0,1012.0,92.0,0.0,1.0
2323,271.0,1011.0,92.0,0.0,1.0
2324,270.0,1012.0,92.0,0.0,1.0
2331,271.0,1006.0,92.0,0.0,1.0
2340,272.0,999.0,92.0,0.0,1.0
2348,271.0,1001.0,92.0,0.0,1.0
2349,271.0,1002.0,92.0,0.0,1.0
2350,271.0,1002.0,92.0,0.0,1.0
2361,272.0,1009.0,92.0,0.0,1.0
2364,272.0,1010.0,92.0,0.0,1.0
2365,272.0,1011.0,92.0,0.0,1.0
2371,273.0,1012.0,92.0,0.0,1.0
2374,273.0,1012.0,92.0,0.0,0.0
2380,273.0,1011.0,100.0,0.0,0.0
2382,273.0,1012.0,100.0,0.0,0.0
2390,274.0,1014.0,100.0,0.0,0.0
2391,274.0,1014.0,100.0,5.0,0.0
2392,274.0,1014.0,100.0,2.0,0.0
2393,274.0,1015.0,100.0,22.0,0.0
2394,274.0,1015.0,100.0,12.0,0.0
2397,274.0,1015.0,93.0,0.0,1.0
2401,275.0,1016.0,93.0,19.0,0.0
2404,276.0,1018.0,93.0,0.0,0.0
2405,276.0,1018.0,93.0,0.0,0.0
2406,276.0,1019.0,93.0,5.0,0.0
2409,276.0,1020.0,80.0,0.0,1.0
2411,277.0,1020.0,80.0,0.0,1.0
2417,276.0,1020.0,86.0,5.0,0.0
2424,276.0,1020.0,100.0,0.0,0.0
2426,275.0,1020.0,100.0,0.0,0.0
2430,276.0,1019.0,93.0,0.0,0.0
2433,276.0,1019.0,93.0,0.0,0.0
2434,276.0,1019.0,93.0,0.0,0.0
2435,277.0,1019.0,86.0,0.0,0.0
2441,278.0,1015.0,86.0,0.0,0.0
2448,274.0,1013.0,93.0,0.0,1.0
2449,274.0,1013.0,100.0,0.0,0.0
2451,274.0,1013.0,100.0,0.0,0.0
2460,279.0,1013.0,75.0,0.0,0.0
2462,280.0,1014.0,70.0,0.0,0.0
2464,280.0,1014.0,75.0,26.0,0.0
2465,280.0,1014.0,75.0,26.0,0.0
2466,280.0,1015.0,81.0,0.0,1.0
2468,279.0,1016.0,81.0,0.0,1.0
2473,278.0,1018.0,81.0,0.0,1.0
2476,277.0,1019.0,86.0,0.0,1.0
2477,276.0,1019.0,86.0,0.0,1.0
2478,276.0,1019.0,93.0,0.0,1.0
2485,278.0,1020.0,75.0,5.0,0.0
2498,277.0,1021.0,93.0,0.0,0.0
2499,277.0,1021.0,93.0,0.0,0.0
2505,276.0,1022.0,93.0,5.0,0.0
2507,277.0,1023.0,93.0,12.0,0.0
2509,277.0,1023.0,93.0,15.0,0.0
2516,276.0,1024.0,93.0,0.0,1.0
2523,273.0,1026.0,86.0,0.0,1.0
2525,272.0,1026.0,86.0,0.0,1.0
2528,271.0,1025.0,86.0,0.0,0.0
2530,271.0,1026.0,79.0,0.0,0.0
2544,272.0,1024.0,86.0,0.0,0.0
2545,272.0,1024.0,92.0,0.0,0.0
2551,272.0,1022.0,86.0,0.0,0.0
2554,272.0,1023.0,92.0,0.0,0.0
2557,275.0,1022.0,80.0,0.0,0.0
2560,275.0,1022.0,80.0,0.0,0.0
2563,274.0,1022.0,86.0,0.0,0.0
2565,274.0,1022.0,80.0,0.0,0.0
2576,271.0,1022.0,92.0,0.0,0.0
2578,271.0,1022.0,100.0,0.0,0.0
2579,271.0,1022.0,100.0,0.0,0.0
2580,272.0,1022.0,92.0,0.0,0.0
2581,276.0,1021.0,86.0,0.0,0.0
2588,276.0,1018.0,69.0,0.0,1.0
2592,274.0,1017.0,74.0,0.0,0.0
2593,275.0,1017.0,74.0,0.0,0.0
2604,276.0,1014.0,80.0,0.0,0.0
2605,276.0,1014.0,80.0,5.0,0.0
2607,277.0,1014.0,86.0,19.0,0.0
2608,277.0,1014.0,86.0,27.0,0.0
2615,277.0,1016.0,93.0,0.0,0.0
2617,276.0,1017.0,86.0,0.0,0.0
2619,275.0,1018.0,86.0,0.0,0.0
2623,273.0,1019.0,92.0,0.0,1.0
2626,274.0,1021.0,93.0,0.0,0.0
2628,274.0,1023.0,93.0,0.0,0.0
2633,275.0,1025.0,74.0,0.0,1.0
2635,275.0,1025.0,74.0,0.0,1.0
2637,275.0,1026.0,80.0,0.0,1.0
2646,272.0,1029.0,80.0,0.0,1.0
2651,272.0,1031.0,68.0,0.0,1.0
2652,273.0,1031.0,68.0,0.0,1.0
2657,273.0,1031.0,69.0,0.0,1.0
2669,271.0,1032.0,86.0,0.0,1.0
2671,271.0,1031.0,92.0,0.0,1.0
2679,276.0,1032.0,69.0,0.0,0.0
2689,273.0,1031.0,80.0,0.0,0.0
2690,272.0,1031.0,86.0,0.0,0.0
2692,273.0,1031.0,86.0,0.0,0.0
2695,271.0,1031.0,92.0,0.0,0.0
2699,272.0,1031.0,86.0,0.0,0.0
2705,280.0,1030.0,45.0,0.0,1.0
2708,278.0,1030.0,60.0,0.0,0.0
2710,276.0,1030.0,69.0,0.0,0.0
2715,273.0,1030.0,86.0,0.0,0.0
2717,272.0,1030.0,92.0,0.0,0.0
2718,272.0,1030.0,92.0,0.0,0.0
2724,273.0,1031.0,80.0,0.0,0.0
2725,274.0,1031.0,86.0,0.0,0.0
2729,280.0,1030.0,42.0,0.0,0.0
2731,279.0,1030.0,52.0,0.0,0.0
2732,277.0,1030.0,64.0,0.0,0.0
2737,273.0,1030.0,80.0,0.0,0.0
2740,271.0,1031.0,92.0,0.0,0.0
2747,270.0,1031.0,92.0,0.0,0.0
2748,270.0,1031.0,92.0,0.0,0.0
2749,270.0,1031.0,92.0,0.0,0.0
2754,276.0,1030.0,64.0,0.0,0.0
2758,274.0,1031.0,69.0,0.0,0.0
2759,273.0,1031.0,74.0,0.0,0.0
2770,271.0,1033.0,92.0,0.0,0.0
2773,273.0,1034.0,86.0,0.0,0.0
2774,276.0,1034.0,74.0,0.0,0.0
2780,276.0,1035.0,74.0,0.0,0.0
2784,272.0,1036.0,92.0,0.0,0.0
2788,272.0,1037.0,100.0,0.0,0.0
2789,272.0,1037.0,100.0,0.0,0.0
2793,272.0,1037.0,92.0,0.0,0.0
2794,271.0,1037.0,92.0,0.0,0.0
2801,277.0,1035.0,65.0,0.0,0.0
2805,275.0,1033.0,74.0,0.0,0.0
2810,272.0,1032.0,92.0,0.0,0.0
2822,272.0,1029.0,86.0,0.0,0.0
2824,274.0,1028.0,69.0,0.0,0.0
2827,277.0,1027.0,64.0,0.0,0.0
2828,276.0,1027.0,64.0,0.0,0.0
2830,274.0,1028.0,80.0,0.0,0.0
2834,271.0,1028.0,92.0,0.0,0.0
2836,270.0,1028.0,92.0,0.0,0.0
2837,270.0,1028.0,86.0,0.0,0.0
2840,268.0,1028.0,100.0,0.0,0.0
2841,269.0,1028.0,92.0,0.0,0.0
2843,269.0,1028.0,92.0,0.0,0.0
2846,269.0,1030.0,100.0,0.0,0.0
2848,271.0,1030.0,92.0,0.0,0.0
2850,271.0,1030.0,86.0,0.0,0.0
2851,272.0,1030.0,80.0,0.0,0.0
2852,272.0,1030.0,80.0,0.0,0.0
2860,269.0,1032.0,92.0,0.0,0.0
2867,269.0,1032.0,85.0,0.0,1.0
2868,269.0,1033.0,92.0,0.0,1.0
2872,270.0,1033.0,92.0,0.0,1.0
2874,270.0,1032.0,92.0,0.0,1.0
2878,271.0,1033.0,86.0,0.0,1.0
2879,271.0,1033.0,86.0,0.0,1.0
2881,271.0,1033.0,86.0,0.0,1.0
2883,270.0,1034.0,86.0,0.0,1.0
2884,270.0,1034.0,92.0,0.0,1.0
2886,270.0,1033.0,86.0,0.0,1.0
2889,270.0,1033.0,79.0,0.0,0.0
2890,270.0,1033.0,73.0,0.0,0.0
2898,271.0,1032.0,68.0,0.0,0.0
2904,271.0,1028.0,86.0,0.0,1.0
2905,272.0,1027.0,92.0,0.0,1.0
2907,272.0,1026.0,92.0,0.0,1.0
2916,275.0,1019.0,93.0,0.0,1.0
2919,277.0,1020.0,75.0,0.0,1.0
2925,277.0,1021.0,65.0,0.0,1.0
2926,276.0,1021.0,64.0,0.0,1.0
2931,275.0,1020.0,80.0,0.0,1.0
2933,276.0,1019.0,86.0,0.0,0.0
2934,276.0,1018.0,93.0,0.0,0.0
2937,278.0,1015.0,100.0,0.0,0.0
2938,279.0,1014.0,93.0,0.0,0.0
2940,278.0,1013.0,86.0,43.0,0.0
2944,279.0,1014.0,70.0,0.0,1.0
2948,280.0,1014.0,61.0,0.0,1.0
2953,278.0,1015.0,70.0,0.0,1.0
2955,277.0,1015.0,69.0,0.0,1.0
2959,275.0,1015.0,80.0,0.0,1.0
2960,275.0,1015.0,80.0,0.0,1.0
2961,274.0,1015.0,86.0,0.0,1.0
2964,275.0,1014.0,86.0,5.0,0.0
2966,277.0,1013.0,80.0,5.0,0.0
2967,277.0,1012.0,80.0,3.0,0.0
2969,278.0,1010.0,80.0,11.0,0.0
2970,277.0,1009.0,80.0,17.0,0.0
2971,277.0,1008.0,86.0,15.0,0.0
2975,276.0,1004.0,86.0,74.0,0.0
2976,275.0,1003.0,93.0,89.0,0.0
2977,274.0,1004.0,100.0,0.0,1.0
2978,272.0,1005.0,86.0,0.0,1.0
2980,271.0,1006.0,73.0,0.0,1.0
2981,270.0,1007.0,73.0,0.0,1.0
2982,270.0,1007.0,73.0,0.0,1.0
2983,270.0,1007.0,79.0,0.0,1.0
2984,270.0,1007.0,86.0,0.0,1.0
2986,270.0,1007.0,100.0,0.0,1.0
2987,269.0,1008.0,92.0,0.0,1.0
2992,271.0,1012.0,79.0,0.0,1.0
2999,272.0,1012.0,59.0,0.0,1.0
3000,272.0,1011.0,59.0,0.0,1.0
3001,272.0,1010.0,100.0,0.0,1.0
3009,268.0,1014.0,85.0,0.0,1.0
3014,268.0,1018.0,79.0,0.0,1.0
3015,270.0,1018.0,68.0,0.0,1.0
3018,273.0,1018.0,59.0,0.0,1.0
3019,273.0,1018.0,59.0,0.0,1.0
3020,273.0,1018.0,74.0,0.0,1.0
3021,273.0,1018.0,74.0,0.0,1.0
3026,270.0,1020.0,80.0,0.0,1.0
3027,268.0,1021.0,80.0,0.0,0.0
3028,266.0,1021.0,100.0,0.0,0.0
3029,266.0,1022.0,85.0,0.0,0.0
3032,264.0,1022.0,100.0,0.0,0.0
3034,264.0,1022.0,92.0,0.0,0.0
3036,264.0,1023.0,92.0,0.0,0.0
3039,267.0,1024.0,92.0,0.0,0.0
3042,271.0,1023.0,100.0,0.0,1.0
3051,271.0,1018.0,74.0,0.0,0.0
3054,270.0,1016.0,79.0,0.0,1.0
3055,270.0,1015.0,79.0,0.0,1.0
3061,270.0,1009.0,79.0,0.0,0.0
3068,279.0,1004.0,56.0,0.0,1.0
3069,279.0,1003.0,56.0,0.0,1.0
3072,277.0,1000.0,60.0,0.0,1.0
3079,276.0,995.0,69.0,0.0,1.0
3082,276.0,993.0,59.0,5.0,0.0
3084,276.0,991.0,64.0,2.0,0.0
3086,276.0,991.0,69.0,0.0,1.0
3093,278.0,991.0,86.0,28.0,0.0
3096,278.0,993.0,100.0,0.0,1.0
3097,278.0,993.0,100.0,0.0,0.0
3098,277.0,994.0,93.0,0.0,0.0
3099,277.0,994.0,100.0,0.0,0.0
3103,276.0,997.0,100.0,0.0,0.0
3105,274.0,997.0,100.0,0.0,0.0
3106,273.0,997.0,100.0,0.0,0.0
3114,279.0,1000.0,75.0,0.0,0.0
3117,280.0,1000.0,81.0,0.0,0.0
3130,276.0,1003.0,93.0,23.0,0.0
3132,275.0,1004.0,93.0,45.0,0.0
3135,274.0,1005.0,93.0,0.0,1.0
3139,274.0,1008.0,100.0,0.0,1.0
3140,274.0,1009.0,93.0,0.0,1.0
3143,276.0,1011.0,86.0,0.0,0.0
3145,275.0,1012.0,86.0,13.0,0.0
3150,275.0,1015.0,86.0,0.0,1.0
3151,274.0,1015.0,86.0,0.0,1.0
3153,274.0,1016.0,93.0,0.0,1.0
3156,274.0,1017.0,86.0,0.0,0.0
3157,273.0,1018.0,86.0,0.0,1.0
3158,273.0,1018.0,86.0,0.0,1.0
3162,273.0,1019.0,92.0,0.0,1.0
3168,275.0,1020.0,74.0,0.0,1.0
3171,274.0,1020.0,80.0,5.0,0.0
3174,274.0,1020.0,86.0,0.0,1.0
3177,273.0,1020.0,86.0,0.0,1.0
3182,273.0,1019.0,86.0,0.0,0.0
3187,273.0,1020.0,80.0,0.0,0.0
3188,274.0,1020.0,80.0,0.0,0.0
3193,275.0,1020.0,64.0,0.0,0.0
3194,275.0,1020.0,64.0,0.0,0.0
3195,275.0,1020.0,74.0,0.0,0.0
3196,275.0,1021.0,80.0,0.0,0.0
3200,275.0,1021.0,86.0,0.0,0.0
3201,274.0,1021.0,93.0,0.0,0.0
3202,274.0,1021.0,93.0,0.0,0.0
3203,274.0,1022.0,93.0,0.0,1.0
3211,274.0,1021.0,93.0,0.0,0.0
3212,275.0,1022.0,86.0,0.0,1.0
3215,277.0,1021.0,69.0,0.0,0.0
3217,277.0,1020.0,69.0,0.0,0.0
3230,274.0,1015.0,86.0,0.0,0.0
3231,273.0,1014.0,92.0,0.0,0.0
3236,275.0,1014.0,74.0,0.0,0.0
3238,278.0,1013.0,56.0,0.0,0.0
3248,275.0,1014.0,80.0,0.0,0.0
3252,275.0,1014.0,80.0,0.0,0.0
3253,275.0,1014.0,80.0,0.0,0.0
3256,274.0,1014.0,86.0,5.0,0.0
3261,275.0,1015.0,80.0,0.0,0.0
3264,278.0,1015.0,60.0,0.0,0.0
3265,279.0,1015.0,60.0,0.0,0.0
3270,277.0,1016.0,75.0,0.0,0.0
3277,275.0,1018.0,80.0,0.0,0.0
3279,273.0,1018.0,86.0,0.0,1.0
3282,272.0,1019.0,80.0,0.0,0.0
3292,280.0,1018.0,49.0,0.0,1.0
3293,279.0,1019.0,56.0,0.0,1.0
3299,274.0,1020.0,74.0,0.0,1.0
3304,272.0,1020.0,86.0,0.0,1.0
3305,273.0,1020.0,86.0,0.0,1.0
3312,278.0,1021.0,65.0,0.0,0.0
3315,279.0,1020.0,65.0,0.0,0.0
3320,275.0,1021.0,80.0,0.0,0.0
3322,274.0,1021.0,86.0,0.0,0.0
3323,274.0,1021.0,86.0,0.0,0.0
3326,273.0,1020.0,86.0,0.0,0.0
3329,273.0,1019.0,92.0,0.0,0.0
3333,274.0,1018.0,74.0,0.0,0.0
3340,278.0,1016.0,56.0,0.0,0.0
3347,273.0,1017.0,64.0,0.0,1.0
3348,273.0,1017.0,64.0,0.0,1.0
3349,273.0,1017.0,64.0,0.0,1.0
3350,274.0,1017.0,64.0,0.0,1.0
3353,273.0,1016.0,59.0,0.0,1.0
3354,273.0,1017.0,59.0,0.0,1.0
3359,276.0,1018.0,41.0,0.0,1.0
3372,272.0,1021.0,63.0,0.0,1.0
3377,271.0,1021.0,73.0,0.0,1.0
3386,274.0,1021.0,47.0,0.0,1.0
3388,274.0,1020.0,43.0,0.0,1.0
3391,272.0,1020.0,50.0,0.0,1.0
3393,271.0,1020.0,54.0,0.0,1.0
3395,270.0,1020.0,63.0,0.0,1.0
3400,267.0,1017.0,67.0,0.0,1.0
3409,273.0,1011.0,47.0,0.0,1.0
3415,272.0,1008.0,46.0,0.0,1.0
3418,270.0,1007.0,63.0,0.0,1.0
3420,269.0,1006.0,62.0,0.0,1.0
3422,268.0,1006.0,67.0,0.0,1.0
3424,267.0,1005.0,67.0,0.0,1.0
3430,270.0,1005.0,63.0,0.0,1.0
3438,274.0,1005.0,40.0,0.0,1.0
3440,272.0,1006.0,46.0,0.0,1.0
3441,272.0,1006.0,46.0,0.0,1.0
3447,269.0,1007.0,58.0,0.0,1.0
3449,268.0,1008.0,62.0,0.0,1.0
3454,273.0,1009.0,54.0,0.0,1.0
3459,277.0,1009.0,38.0,0.0,1.0
3466,272.0,1011.0,59.0,0.0,1.0
3468,272.0,1011.0,68.0,0.0,1.0
3469,272.0,1011.0,63.0,0.0,1.0
3472,271.0,1011.0,73.0,0.0,1.0
3473,271.0,1012.0,73.0,0.0,0.0
3477,272.0,1013.0,63.0,0.0,0.0
3481,278.0,1013.0,44.0,0.0,0.0
3487,275.0,1013.0,51.0,0.0,0.0
3488,274.0,1014.0,59.0,0.0,0.0
3496,272.0,1014.0,74.0,0.0,0.0
3504,274.0,1015.0,69.0,0.0,0.0
3505,275.0,1014.0,64.0,0.0,0.0
3507,276.0,1014.0,59.0,0.0,0.0
3509,276.0,1014.0,59.0,0.0,0.0
3511,274.0,1014.0,69.0,0.0,0.0
3513,274.0,1014.0,69.0,0.0,0.0
3524,272.0,1014.0,80.0,0.0,0.0
3529,277.0,1013.0,55.0,0.0,0.0
3530,276.0,1013.0,60.0,0.0,0.0
3531,277.0,1012.0,60.0,0.0,0.0
3532,276.0,1012.0,60.0,0.0,0.0
3535,274.0,1012.0,69.0,0.0,0.0
3540,273.0,1012.0,74.0,0.0,0.0
3543,272.0,1011.0,80.0,0.0,0.0
3544,272.0,1011.0,80.0,0.0,0.0
3545,272.0,1011.0,80.0,0.0,0.0
3549,274.0,1012.0,74.0,0.0,0.0
3551,275.0,1012.0,69.0,0.0,1.0
3552,277.0,1012.0,60.0,0.0,0.0
3560,277.0,1011.0,75.0,0.0,0.0
3561,277.0,1012.0,70.0,0.0,0.0
3563,275.0,1011.0,80.0,0.0,0.0
3567,273.0,1010.0,100.0,0.0,0.0
3568,274.0,1009.0,93.0,0.0,0.0
3576,282.0,1006.0,61.0,0.0,0.0
3577,283.0,1006.0,57.0,0.0,0.0
3579,284.0,1005.0,57.0,0.0,1.0
3585,283.0,1004.0,61.0,0.0,1.0
3589,282.0,1004.0,87.0,0.0,1.0
3593,282.0,1003.0,93.0,0.0,0.0
3595,282.0,1003.0,93.0,0.0,0.0
3596,282.0,1003.0,93.0,5.0,0.0
3597,283.0,1003.0,87.0,5.0,0.0
3599,286.0,1004.0,81.0,0.0,0.0
3601,288.0,1004.0,67.0,0.0,1.0
3602,288.0,1004.0,63.0,0.0,1.0
3608,285.0,1005.0,87.0,0.0,1.0
3610,285.0,1005.0,93.0,0.0,1.0
3612,284.0,1004.0,93.0,5.0,0.0
3616,283.0,1005.0,81.0,0.0,1.0
3617,283.0,1004.0,87.0,0.0,1.0
3618,283.0,1004.0,87.0,13.0,0.0
3620,282.0,1004.0,93.0,0.0,1.0
3621,283.0,1004.0,87.0,0.0,1.0
3624,286.0,1003.0,54.0,0.0,1.0
3628,285.0,1001.0,46.0,0.0,1.0
3631,283.0,1002.0,53.0,0.0,1.0
3636,279.0,1004.0,81.0,0.0,1.0
3653,279.0,1012.0,75.0,13.0,0.0
3655,278.0,1013.0,75.0,0.0,1.0
3657,278.0,1014.0,86.0,0.0,1.0
3658,278.0,1015.0,80.0,0.0,1.0
3664,275.0,1016.0,80.0,0.0,1.0
3666,276.0,1015.0,80.0,0.0,1.0
3670,278.0,1016.0,75.0,0.0,1.0
3673,281.0,1015.0,53.0,0.0,1.0
3678,282.0,1014.0,49.0,0.0,1.0
3683,276.0,1013.0,70.0,0.0,1.0
3693,277.0,1009.0,75.0,0.0,0.0
3695,282.0,1008.0,57.0,0.0,0.0
3704,283.0,1006.0,87.0,23.0,0.0
3706,283.0,1005.0,93.0,47.0,0.0
3707,283.0,1005.0,100.0,53.0,0.0
3712,282.0,1001.0,93.0,72.0,0.0
3714,282.0,999.0,93.0,0.0,0.0
3716,282.0,998.0,93.0,81.0,0.0
3717,282.0,999.0,81.0,87.0,0.0
3722,278.0,1002.0,81.0,46.0,0.0
3724,278.0,1003.0,86.0,52.0,0.0
3725,278.0,1003.0,86.0,4.0,0.0
3726,278.0,1003.0,86.0,4.0,0.0
3736,274.0,1005.0,93.0,0.0,1.0
3738,274.0,1005.0,93.0,0.0,1.0
3742,274.0,1007.0,93.0,0.0,1.0
3743,274.0,1008.0,93.0,0.0,1.0
3744,275.0,1009.0,93.0,57.0,0.0
3749,278.0,1014.0,70.0,0.0,1.0
3750,278.0,1014.0,70.0,0.0,1.0
3755,275.0,1018.0,80.0,0.0,1.0
3756,275.0,1018.0,80.0,0.0,1.0
3759,274.0,1019.0,86.0,0.0,1.0
3760,274.0,1019.0,86.0,0.0,1.0
3761,274.0,1019.0,86.0,0.0,1.0
3765,274.0,1020.0,86.0,0.0,0.0
3766,275.0,1021.0,86.0,0.0,0.0
3770,278.0,1023.0,56.0,0.0,1.0
3771,278.0,1023.0,60.0,0.0,1.0
3774,278.0,1023.0,45.0,0.0,1.0
3776,277.0,1024.0,60.0,0.0,1.0
3778,275.0,1025.0,59.0,0.0,1.0
3780,274.0,1026.0,69.0,0.0,1.0
3784,273.0,1026.0,80.0,0.0,1.0
3787,274.0,1026.0,80.0,0.0,1.0
3791,277.0,1028.0,60.0,0.0,1.0
3792,278.0,1028.0,60.0,0.0,1.0
3793,278.0,1028.0,56.0,0.0,1.0
3795,280.0,1028.0,52.0,0.0,1.0
3797,281.0,1028.0,49.0,0.0,1.0
3801,279.0,1029.0,56.0,0.0,1.0
3803,277.0,1030.0,60.0,0.0,1.0
3807,273.0,1030.0,74.0,0.0,1.0
3809,272.0,1031.0,80.0,0.0,1.0
3812,272.0,1031.0,92.0,0.0,1.0
3813,272.0,1031.0,86.0,0.0,1.0
3814,274.0,1031.0,80.0,0.0,1.0
3820,281.0,1031.0,42.0,0.0,1.0
3821,282.0,1030.0,45.0,0.0,1.0
3823,282.0,1030.0,42.0,0.0,1.0
3826,279.0,1030.0,52.0,0.0,1.0
3832,274.0,1029.0,74.0,0.0,1.0
3843,283.0,1024.0,39.0,0.0,1.0
3844,284.0,1023.0,43.0,0.0,1.0
3845,284.0,1022.0,37.0,0.0,1.0
3850,282.0,1018.0,42.0,0.0,1.0
3851,281.0,1018.0,56.0,0.0,1.0
3853,280.0,1016.0,70.0,0.0,1.0
3859,277.0,1013.0,93.0,36.0,0.0
3860,277.0,1012.0,86.0,3.0,0.0
3863,276.0,1011.0,75.0,0.0,1.0
3871,279.0,1007.0,75.0,151.0,0.0
3873,277.0,1007.0,75.0,0.0,1.0
3880,276.0,1009.0,86.0,0.0,1.0
3883,275.0,1009.0,86.0,0.0,1.0
3885,275.0,1009.0,80.0,0.0,1.0
3886,275.0,1009.0,93.0,1.0,0.0
3895,276.0,1012.0,93.0,27.0,0.0
3899,275.0,1013.0,86.0,0.0,1.0
3901,275.0,1014.0,100.0,0.0,1.0
3903,275.0,1015.0,86.0,0.0,1.0
3904,275.0,1015.0,93.0,0.0,1.0
3905,275.0,1015.0,86.0,0.0,1.0
3906,273.0,1015.0,92.0,0.0,1.0
3907,273.0,1015.0,86.0,0.0,1.0
3916,278.0,1017.0,65.0,13.0,0.0
3917,278.0,1017.0,75.0,1.0,0.0
3921,279.0,1018.0,75.0,0.0,1.0
3928,279.0,1020.0,75.0,0.0,1.0
3929,278.0,1021.0,86.0,0.0,1.0
3930,278.0,1021.0,86.0,0.0,1.0
3936,279.0,1023.0,81.0,33.0,0.0
3938,280.0,1023.0,75.0,0.0,1.0
3939,281.0,1023.0,66.0,0.0,1.0
3944,283.0,1023.0,53.0,0.0,1.0
3945,282.0,1024.0,57.0,0.0,1.0
3948,279.0,1025.0,70.0,0.0,1.0
3949,279.0,1025.0,81.0,0.0,1.0
3953,276.0,1025.0,86.0,0.0,1.0
3960,281.0,1027.0,66.0,0.0,0.0
3961,282.0,1027.0,61.0,0.0,0.0
